Cable Pulldown|Lats|Latissimus Dorsi|Cable|Grasp cable bar with wide grip. Sit with thighs under supports.Pull down cable bar to upper chest. Return until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Lying Shoulder External Rotation|External Rotators|Infraspinatus|Dumbbell|Lie on side with legs separated for support. Grasp dumbbell and position elbow against side and forearm across belly.Lift dumbbell by rotating shoulder. Return and repeat. Flip over and continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Triceps Dip (between benches)|Triceps|Triceps Brachii|Body Weight|Stand between ends of two benches. Place hands on ends of benches with fingers off end of benches. Grip should be somewhatLower body by bending arms, allowing elbows to point back. When slight stretch is felt in chest or shoulders, push body up until arms are straight. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Back Extension|Low Back|Erector Spinae|Lever (selectorized)|Sit on seat and secure seat belt. Place feet on foot platform with knees bent approximately 135°. Position leg braces securely on legs. Release lever and grasp handles to each side. Lean completely forward and position back pad against back.Extend spine until hyperextended. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Bar Bent-over Triceps Extension|Triceps|Triceps Brachii|Cable|Stand facing outward behind cable bar and pulleys. Grasp cable bar from medium high pulley with narrow or shoulder width overhand grip. Push cable bar down to straighten arms. Lunge forward and bend over with arms positioned straight forward. Allow bar to be pulled back over neck under resistance of weight while keeping elbows pointed forward.Extend forearms forward until elbows are straight. Allow cable bar to return back over neck. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Sissy Squat|Quads|Quadriceps|Weighted|With shoulder width stance, grasp fixed bar or support at hip level with one arm and secure plate across chest with other arm.With hips and waist straight, bend knees to allow body to fall backwards as knees come forward. Allow heels to raise from floor. Lower body until knees are almost fully flexed or near floor. Return to original position by extending knees as heels return to floor.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Alternating Front Raise|Front Delt|Deltoid, Anterior|Cable|Stand with low double pulleys behind. Grasp stirrup attachments, one in each hand. Stand away from pulley slightly with arms back somewhat at side and elbows straight or slightly bent.Raise one stirrup forward and upward until upper arm is well above horizontal. Lower and repeat with opposite arm, alternating between arms.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Straight-back Straight-leg Deadlift|Hamstrings|Hamstrings|Dumbbell|Stand with shoulder width or narrower stance. Grasp dumbbells to each side.With knees straight, lower dumbbells by bending hips until hamstrings are tight, or just before lower back bends. Lift dumbbells by extending hips until straight. Pull shoulders back slightly at top of lift if rounded. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Seated Lateral Raise|Side Delt|Deltoid, Lateral|Dumbbell|Sit on end of bench with dumbbell in each hand and legs together. Position dumbbells with palms facing inward and arms hanging down slightly bent.Raise upper arms to sides until slightly bent elbows are shoulder height while maintaining elbows' height above or equal to wrists. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Calf Press|Calf|Gastrocnemius|Lever (selectorized)|Place seat away from platform. Sit on seat with lower back against back of seat. Place toes and balls of feet on lower portion of platform with heels and arches extending off. Grasp handles to sides and straighten knees.Push lever by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Back Extension (on hyperextension apparatus)|Low Back|Erector Spinae|Barbell|Position thighs prone on large pad and lower legs under padded bar. Place barbell on back of shoulders and grasp bar to sides.Lower body by bending waist until fully flexed. Raise or extend waist until torso is parallel to legs. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Seated Y Raise|Side Delt|Deltoid, Lateral|Cable|On dual pulley seated row machine, sit slightly forward on seat or bench in order to grasp both cable attachments. Place feet on vertical platform. Position torso upright and slide hips back so knees are slightly bent.Raise arms upward and outward to sides in Y configuration while allowing elbows to partially bend. Pull back until elbows are approximately lateral to each ear. Lower stirrups forward and downward until arms are extended straight in front of body. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell 45° Hyperextension|Hamstrings|Hamstrings|Barbell|Position thighs prone on padding. Hook heels on platform lip or under padded brace. Place barbell on back of shoulders and grasp bar to sides.Raise upper body until hip and waist are fully extended. Lower body by bending hips and waist until fully flexed. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Standing Triceps Dip|Triceps|Triceps Brachii|Sled|Stand between handles facing machine. Grasp parallel handles and position elbows back. Squat down slightly by bending hips and knees, just enough to raise selected weight up from remaining weight stack.Push levers down by straightening arms downward. Allow lever bar to raise with elbows pointing back until slight stretch is felt in shoulders. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Kneeling Row|Back|Trapezius, Middle|Cable|Place right knee on lower pad (positioned to right side) with foot of other leg slightly back out to side and knee slightly bent. Place right forearm on right side of upper pad and grasp handle. Grasp cable stirrup below with left hand. Allow left shoulder to be pulled forward without spinal rotation.Pull stirrup up to side until elbow travels beyond surface of back. Return until arm is extended and shoulder is stretched downward. Repeat and continue with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Board Press|Chest|Pectoralis Major, Sternal|Barbell|Lie supine on bench. Grasp bar with overhand and slightly wider than shoulder width grip. Arch back, extend hips, and position feet back flat on floor. Dismount barbell from rack over chest. Have assistant hold board on center of chest.Lower weight toward lower chest on   to board. Press bar upward until arms are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Hyperextension (hands behind hips)|Low Back|Erector Spinae|Bodyweight|Position thighs prone on large pad and lower legs under padded brace. Clasp hands behind hips or low back.Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Decline Sit-up|Hip Flexors|Iliopsoas|Weighted|Sit on apparatus with lower leg secured under padded bar. Hold weight in front of chest (as shown) orLower body back until hips are almost extended. Raise body by flexing hips until torso is upright. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Step-up|Quads|Quadriceps|Dumbbell|Stand with dumbbells grasped to sides facing side of bench.Place foot of first leg on bench. Stand on bench by extending hip and knee of first leg and place foot of second leg on bench. Step down with second leg by flexing hip and knee of first leg. Return to original standing position by placing foot of first leg to floor. Repeat first step with opposite leg alternating first steps between legs.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Seated Hip Internal Rotator Stretch (chair or bench)|Hip Abductors|Gluteus Medius|Stretch|Sit on chair or end of bench and cross legs with outside of ankle on lower thigh.Push knee toward downward. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Fly (gripless)|Chest|Pectoralis Major, Sternal|Flies|Sit on seat with back against pad and feet on foot bar. Position both arms behind padded levers. Slightly bend elbows and internally rotate shoulders so elbows are pointed back.Bring padded levers forward and together in hugging motion. Return to starting position until stretch in chests or shoulder is felt. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
